param_index,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
507,"[{'num_layers': 2, 'units_per_layer': 2, 'activation': 'tanh', 'learning_rate': 0.03736388657029097, 'batch_size': 32, 'dropout_rate': 0.4756146583079606, 'l2_reg_strength': 1.0103034301700034e-06}]",random,2.0976346365610756,1.9392260761260987,16.233333333333334,31.4,9.17458701133728,6003.545020341873
508,"[{'num_layers': 4, 'units_per_layer': 71, 'activation': 'sigmoid', 'learning_rate': 0.029633491984663904, 'batch_size': 16, 'dropout_rate': 0.2567892264465425, 'l2_reg_strength': 1.8522008796717836e-07}]",random,1.1834121290842692,1.2223728713989257,52.266666666666666,54.6,13.507803440093994,6017.052823781967
509,"[{'num_layers': 2, 'units_per_layer': 84, 'activation': 'sigmoid', 'learning_rate': 0.1201148878810171, 'batch_size': 64, 'dropout_rate': 0.15239174919615645, 'l2_reg_strength': 0.007840499786852136}]",random,0.41290199955304463,0.4641262426376343,89.66666666666667,87.0,9.892564058303833,6026.945387840271
510,"[{'num_layers': 1, 'units_per_layer': 53, 'activation': 'relu', 'learning_rate': 0.16313353680217899, 'batch_size': 64, 'dropout_rate': 0.09769877631120466, 'l2_reg_strength': 2.8428636627725093e-06}]",random,0.3132992142836253,0.36756422996521,91.06666666666666,88.6,9.58792781829834,6036.533315658569
511,"[{'num_layers': 1, 'units_per_layer': 99, 'activation': 'relu', 'learning_rate': 0.00011226179062806454, 'batch_size': 16, 'dropout_rate': 0.3935300127780678, 'l2_reg_strength': 0.0017954629280534393}]",random,0.3577012028296789,0.3177685418128967,89.2,91.2,12.773062229156494,6049.306377887726
512,"[{'num_layers': 4, 'units_per_layer': 9, 'activation': 'sigmoid', 'learning_rate': 0.0058558313913527, 'batch_size': 64, 'dropout_rate': 0.08552346868442168, 'l2_reg_strength': 2.087809181738014e-05}]",random,2.18872101910909,2.1628293590545655,20.0,24.6,8.584255695343018,6057.890633583069
513,"[{'num_layers': 3, 'units_per_layer': 68, 'activation': 'tanh', 'learning_rate': 0.004270881945284514, 'batch_size': 32, 'dropout_rate': 0.05306807991946538, 'l2_reg_strength': 0.0002551625792827981}]",random,0.1351714861392975,0.3670847647190094,95.96666666666667,87.8,11.027617692947388,6068.918251276016
514,"[{'num_layers': 1, 'units_per_layer': 110, 'activation': 'sigmoid', 'learning_rate': 0.2706748653486625, 'batch_size': 256, 'dropout_rate': 0.3289561835744018, 'l2_reg_strength': 1.5879471462170162e-07}]",random,0.6368438560167948,0.6614001178741455,85.8,84.4,9.222034692764282,6078.1402859687805
515,"[{'num_layers': 4, 'units_per_layer': 59, 'activation': 'sigmoid', 'learning_rate': 0.017741349048578863, 'batch_size': 16, 'dropout_rate': 0.17250590537774738, 'l2_reg_strength': 0.00016578087801481415}]",random,1.0249153025945028,1.072619812965393,56.266666666666666,54.8,13.442362785339355,6091.58264875412
516,"[{'num_layers': 4, 'units_per_layer': 2, 'activation': 'sigmoid', 'learning_rate': 0.002117944803270541, 'batch_size': 32, 'dropout_rate': 0.13816923101795953, 'l2_reg_strength': 1.932994335819525e-05}]",random,2.3021097367604573,2.297873592376709,11.166666666666666,13.4,10.10285472869873,6101.685503482819
517,"[{'num_layers': 2, 'units_per_layer': 33, 'activation': 'sigmoid', 'learning_rate': 0.0006557279753562287, 'batch_size': 256, 'dropout_rate': 0.05909723702365269, 'l2_reg_strength': 0.0013507799034650457}]",random,1.843998088200887,1.8281206674575805,57.833333333333336,57.0,8.540312767028809,6110.225816249847
518,"[{'num_layers': 3, 'units_per_layer': 32, 'activation': 'sigmoid', 'learning_rate': 0.06504974798383495, 'batch_size': 32, 'dropout_rate': 0.5396963811077657, 'l2_reg_strength': 0.0004186524287125458}]",random,1.7562063395182292,1.6726905965805055,28.066666666666666,39.2,10.769654750823975,6120.995471000671
519,"[{'num_layers': 1, 'units_per_layer': 45, 'activation': 'relu', 'learning_rate': 0.07100329841183226, 'batch_size': 256, 'dropout_rate': 0.5007385154998232, 'l2_reg_strength': 0.0004456465570889409}]",random,0.8342145380973816,0.6603831901550293,73.66666666666667,83.2,8.185961246490479,6129.181432247162
