iteration,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
783,"{'num_layers': 3, 'units_per_layer': 83, 'activation': 3, 'learning_rate': 0.06303726401199992, 'batch_size': 16, 'dropout_rate': 0.060211033519406, 'l2_reg_strength': 0.0008279527567362887}",bayesian,0.2621853307882945,0.445118049621582,93.43333333333334,87.8,15.48464322090149,9685.383782625198
784,"{'num_layers': 4, 'units_per_layer': 31, 'activation': 1, 'learning_rate': 0.0025584652859781455, 'batch_size': 32, 'dropout_rate': 0.2673321742119665, 'l2_reg_strength': 1.0281109577649707e-06}",bayesian,1.065713791211446,0.8974987268447876,59.13333333333333,72.2,12.534180164337158,9697.917962789536
785,"{'num_layers': 2, 'units_per_layer': 112, 'activation': 1, 'learning_rate': 0.14429160086579892, 'batch_size': 256, 'dropout_rate': 0.07650632198571652, 'l2_reg_strength': 1.1778177251154993e-05}",bayesian,0.31760559980074565,0.386335294008255,90.9,88.8,10.052922248840332,9707.970885038376
786,"{'num_layers': 2, 'units_per_layer': 74, 'activation': 1, 'learning_rate': 0.0006572152651701135, 'batch_size': 64, 'dropout_rate': 0.511405377573231, 'l2_reg_strength': 0.009026430586466894}",bayesian,0.7362277326583863,0.4977646064758301,74.7,86.4,11.774491786956787,9719.745376825333
787,"{'num_layers': 2, 'units_per_layer': 96, 'activation': 1, 'learning_rate': 0.06094695842870533, 'batch_size': 128, 'dropout_rate': 0.08377215495804108, 'l2_reg_strength': 1.1930540565289485e-05}",bayesian,0.26956607604026794,0.3417670948505402,92.0,89.8,9.742835521697998,9729.48821234703
788,"{'num_layers': 1, 'units_per_layer': 81, 'activation': 2, 'learning_rate': 0.004882450908750098, 'batch_size': 128, 'dropout_rate': 0.13228233333391531, 'l2_reg_strength': 1.7973718241818792e-06}",bayesian,0.2388989301919937,0.34101614212989806,93.76666666666667,91.2,10.347062826156616,9739.835275173187
789,"{'num_layers': 3, 'units_per_layer': 88, 'activation': 2, 'learning_rate': 0.00041657258725808676, 'batch_size': 128, 'dropout_rate': 0.16140823737411458, 'l2_reg_strength': 8.253218939515258e-05}",bayesian,0.21499076501528422,0.3203626925945282,93.93333333333334,90.6,10.99929928779602,9750.834574460983
790,"{'num_layers': 1, 'units_per_layer': 77, 'activation': 3, 'learning_rate': 0.0008348078008194884, 'batch_size': 64, 'dropout_rate': 0.30255138113032903, 'l2_reg_strength': 0.0012503908853869028}",bayesian,0.40112057455380756,0.43422719144821165,90.4,89.2,11.569177150726318,9762.40375161171
791,"{'num_layers': 1, 'units_per_layer': 68, 'activation': 3, 'learning_rate': 0.0018498694602166685, 'batch_size': 16, 'dropout_rate': 0.32036547476014987, 'l2_reg_strength': 1.1804285232261171e-05}",bayesian,0.29797659383217495,0.3986045279502869,92.3,88.8,13.827538967132568,9776.231290578842
792,"{'num_layers': 2, 'units_per_layer': 102, 'activation': 1, 'learning_rate': 0.15803498275054415, 'batch_size': 32, 'dropout_rate': 0.09921332104135694, 'l2_reg_strength': 3.934544607658709e-07}",bayesian,0.19655791409810383,0.2731319580078125,94.0,92.2,13.261065006256104,9789.492355585098
793,"{'num_layers': 3, 'units_per_layer': 107, 'activation': 1, 'learning_rate': 0.001761533236703389, 'batch_size': 32, 'dropout_rate': 0.45244062679539226, 'l2_reg_strength': 5.578667668314582e-07}",bayesian,0.5730731613636016,0.43329586029052736,82.86666666666666,87.6,13.48378038406372,9802.976135969162
794,"{'num_layers': 2, 'units_per_layer': 36, 'activation': 1, 'learning_rate': 0.0004901101992606245, 'batch_size': 32, 'dropout_rate': 0.1524622212403544, 'l2_reg_strength': 6.739855281299205e-05}",bayesian,0.43286695806185405,0.36231125354766847,86.53333333333333,89.4,11.91994047164917,9814.896076440811
795,"{'num_layers': 1, 'units_per_layer': 84, 'activation': 2, 'learning_rate': 0.17229657074641755, 'batch_size': 16, 'dropout_rate': 0.2932830520924122, 'l2_reg_strength': 0.007222171632174414}",bayesian,0.2426439573566119,0.32543136429786684,92.2,90.6,14.103819131851196,9828.999895572662
796,"{'num_layers': 2, 'units_per_layer': 39, 'activation': 2, 'learning_rate': 0.25560282395339673, 'batch_size': 32, 'dropout_rate': 0.3295199853739473, 'l2_reg_strength': 0.0008478957654661995}",bayesian,0.3846830753485362,0.3930099787712097,89.3,88.2,12.512198448181152,9841.512094020844
797,"{'num_layers': 4, 'units_per_layer': 39, 'activation': 2, 'learning_rate': 0.0981749132527204, 'batch_size': 32, 'dropout_rate': 0.3718110194185642, 'l2_reg_strength': 0.00019590554915440304}",bayesian,0.7986347544987996,0.7555918908119201,70.66666666666667,76.4,13.177507877349854,9854.689601898193
798,"{'num_layers': 4, 'units_per_layer': 117, 'activation': 2, 'learning_rate': 0.0007672520914365737, 'batch_size': 128, 'dropout_rate': 0.5119150114430232, 'l2_reg_strength': 1.9432223578957208e-07}",bayesian,0.5838432955741882,0.5269411878585816,81.56666666666666,84.4,11.307574272155762,9865.99717617035
799,"{'num_layers': 1, 'units_per_layer': 36, 'activation': 1, 'learning_rate': 0.005395333564171423, 'batch_size': 32, 'dropout_rate': 0.5272460267272768, 'l2_reg_strength': 3.3409470634908337e-07}",bayesian,1.0374283452033997,0.6207610340118408,61.0,84.6,12.304382562637329,9878.301558732986
800,"{'num_layers': 4, 'units_per_layer': 98, 'activation': 3, 'learning_rate': 0.006782850447354679, 'batch_size': 32, 'dropout_rate': 0.38160386111040756, 'l2_reg_strength': 2.233290980811749e-07}",bayesian,1.2644212668736776,1.2384755840301513,47.46666666666667,47.6,13.945717096328735,9892.247275829315
801,"{'num_layers': 3, 'units_per_layer': 66, 'activation': 3, 'learning_rate': 0.0001918203079601471, 'batch_size': 16, 'dropout_rate': 0.46959034308111836, 'l2_reg_strength': 9.890205021099229e-07}",bayesian,1.039892725944519,0.905812922000885,63.13333333333333,69.4,15.666645050048828,9907.913920879364
802,"{'num_layers': 3, 'units_per_layer': 99, 'activation': 2, 'learning_rate': 0.0014197427456360853, 'batch_size': 32, 'dropout_rate': 0.4125115583983269, 'l2_reg_strength': 0.0061995680825618635}",bayesian,0.4081419837474823,0.3815016369819641,88.13333333333334,89.2,13.329480648040771,9921.243401527405
803,"{'num_layers': 4, 'units_per_layer': 41, 'activation': 2, 'learning_rate': 0.009158531332625841, 'batch_size': 32, 'dropout_rate': 0.39046377941955956, 'l2_reg_strength': 1.2108595322453628e-07}",bayesian,0.8051728310585022,0.7282449479103088,74.73333333333333,80.4,12.483916521072388,9933.727318048477
804,"{'num_layers': 2, 'units_per_layer': 97, 'activation': 1, 'learning_rate': 0.009860997649665472, 'batch_size': 32, 'dropout_rate': 0.24451924649326534, 'l2_reg_strength': 0.0018365720194213962}",bayesian,0.2988060579697291,0.32121652555465696,91.03333333333333,91.0,13.412864208221436,9947.140182256699
805,"{'num_layers': 4, 'units_per_layer': 111, 'activation': 2, 'learning_rate': 0.2334819310753569, 'batch_size': 256, 'dropout_rate': 0.22355727077847926, 'l2_reg_strength': 3.3937412300958285e-05}",bayesian,0.28918539798259735,0.4064650740623474,92.0,87.6,11.256579875946045,9958.396762132645
806,"{'num_layers': 2, 'units_per_layer': 39, 'activation': 1, 'learning_rate': 0.1416232652237553, 'batch_size': 32, 'dropout_rate': 0.19786631399483073, 'l2_reg_strength': 0.00034129436865042953}",bayesian,0.4438833252588908,0.4393078782558441,86.1,87.0,12.569847345352173,9970.966609477997
807,"{'num_layers': 2, 'units_per_layer': 100, 'activation': 3, 'learning_rate': 0.12236943791439864, 'batch_size': 32, 'dropout_rate': 0.31431399125160836, 'l2_reg_strength': 7.74682762736683e-05}",bayesian,0.3564916192293167,0.4064339232444763,90.26666666666667,88.4,12.896283864974976,9983.862893342972
808,"{'num_layers': 4, 'units_per_layer': 98, 'activation': 2, 'learning_rate': 0.0009773596706938446, 'batch_size': 64, 'dropout_rate': 0.14326732659342434, 'l2_reg_strength': 0.0011459216844161575}",bayesian,0.18621503599484762,0.34826921367645264,94.46666666666667,88.8,11.89627480506897,9995.75916814804
809,"{'num_layers': 1, 'units_per_layer': 57, 'activation': 3, 'learning_rate': 0.013568485298061645, 'batch_size': 32, 'dropout_rate': 0.12761900533618273, 'l2_reg_strength': 0.00020734049399437332}",bayesian,0.2949523410399755,0.36015248656272886,92.86666666666666,90.4,11.914573192596436,10007.673741340637
810,"{'num_layers': 3, 'units_per_layer': 40, 'activation': 2, 'learning_rate': 0.00010725151404024405, 'batch_size': 32, 'dropout_rate': 0.14807299245221028, 'l2_reg_strength': 0.0013806980464703316}",bayesian,0.25529803466796874,0.3986970090866089,92.23333333333333,88.4,12.682259559631348,10020.356000900269
811,"{'num_layers': 2, 'units_per_layer': 118, 'activation': 1, 'learning_rate': 0.0003808925080289029, 'batch_size': 32, 'dropout_rate': 0.506272577536907, 'l2_reg_strength': 0.0008675229420358747}",bayesian,0.5621172803243001,0.42506205797195434,81.7,86.6,13.025558710098267,10033.381559610367
812,"{'num_layers': 1, 'units_per_layer': 59, 'activation': 2, 'learning_rate': 0.029031981570468643, 'batch_size': 32, 'dropout_rate': 0.521143403152192, 'l2_reg_strength': 0.001406304674160528}",bayesian,0.3456935567061106,0.3631542038917541,89.66666666666667,89.0,12.18168568611145,10045.563245296478
813,"{'num_layers': 1, 'units_per_layer': 60, 'activation': 3, 'learning_rate': 0.004972016286065306, 'batch_size': 64, 'dropout_rate': 0.16287448438801982, 'l2_reg_strength': 0.00014233713889844424}",bayesian,0.3827094839413961,0.44518251991271973,91.26666666666667,89.0,11.35522174835205,10056.91846704483
814,"{'num_layers': 4, 'units_per_layer': 119, 'activation': 1, 'learning_rate': 0.013015855340939127, 'batch_size': 16, 'dropout_rate': 0.14724585121561282, 'l2_reg_strength': 0.0005266426800370627}",bayesian,0.2542845080345869,0.41582064564526083,92.3,89.8,18.475661993026733,10075.394129037857
