param_index,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
160,"[{'num_layers': 2, 'units_per_layer': 42, 'activation': 'sigmoid', 'learning_rate': 0.0008129368285481716, 'batch_size': 16, 'dropout_rate': 0.2342097571444111, 'l2_reg_strength': 9.64840015775966e-07}]",random,0.4816554594039917,0.49086663556098936,87.3,87.2,12.401154041290283,1674.730199098587
161,"[{'num_layers': 2, 'units_per_layer': 3, 'activation': 'tanh', 'learning_rate': 0.003095175433581277, 'batch_size': 64, 'dropout_rate': 0.3988216150846553, 'l2_reg_strength': 3.333562255564777e-05}]",random,1.998762093226115,1.8502883653640747,22.9,50.4,9.37437629699707,1684.104575395584
162,"[{'num_layers': 4, 'units_per_layer': 35, 'activation': 'tanh', 'learning_rate': 0.10796335474509318, 'batch_size': 32, 'dropout_rate': 0.49121516861879067, 'l2_reg_strength': 8.096991294260897e-05}]",random,1.1988431278864542,1.0721194772720337,56.733333333333334,66.6,10.086273670196533,1694.1908490657806
163,"[{'num_layers': 4, 'units_per_layer': 98, 'activation': 'sigmoid', 'learning_rate': 0.027116352869560784, 'batch_size': 32, 'dropout_rate': 0.5530922391237217, 'l2_reg_strength': 0.0008649411469339403}]",random,1.3399599301020304,1.1836344451904297,50.766666666666666,61.8,11.701979875564575,1705.8928289413452
164,"[{'num_layers': 3, 'units_per_layer': 3, 'activation': 'tanh', 'learning_rate': 0.0005971707788373008, 'batch_size': 256, 'dropout_rate': 0.16725475695003028, 'l2_reg_strength': 0.0009888156634918239}]",random,2.1643761959075927,2.143556758880615,18.066666666666666,14.6,8.842311382293701,1714.735140323639
165,"[{'num_layers': 4, 'units_per_layer': 66, 'activation': 'sigmoid', 'learning_rate': 0.004234474412090537, 'batch_size': 256, 'dropout_rate': 0.22204021981741634, 'l2_reg_strength': 0.0019354769529876228}]",random,2.02464363861084,1.9651637706756593,24.966666666666665,31.8,8.283344745635986,1723.018485069275
166,"[{'num_layers': 2, 'units_per_layer': 97, 'activation': 'sigmoid', 'learning_rate': 0.03282328643358588, 'batch_size': 128, 'dropout_rate': 0.2649034142100354, 'l2_reg_strength': 1.4020626806266043e-06}]",random,0.665653376420339,0.6420278911590576,85.83333333333333,84.6,9.056758403778076,1732.075243473053
167,"[{'num_layers': 3, 'units_per_layer': 118, 'activation': 'relu', 'learning_rate': 0.07930486286433132, 'batch_size': 128, 'dropout_rate': 0.3279492582320431, 'l2_reg_strength': 8.056184303152981e-05}]",random,0.41440018645922344,0.38413920640945437,87.2,88.0,9.668713808059692,1741.7439572811127
168,"[{'num_layers': 3, 'units_per_layer': 123, 'activation': 'sigmoid', 'learning_rate': 0.0003943984684634211, 'batch_size': 32, 'dropout_rate': 0.3176281160687261, 'l2_reg_strength': 0.006060580097822635}]",random,0.5532788139979045,0.6071784639358521,84.0,83.8,11.475093841552734,1753.2190511226654
169,"[{'num_layers': 2, 'units_per_layer': 36, 'activation': 'tanh', 'learning_rate': 0.0012854483077156494, 'batch_size': 128, 'dropout_rate': 0.18705002153478034, 'l2_reg_strength': 0.0024545810768332853}]",random,0.35010047086079915,0.43175153946876527,91.93333333333334,88.6,8.032426357269287,1761.2514774799347
170,"[{'num_layers': 1, 'units_per_layer': 97, 'activation': 'sigmoid', 'learning_rate': 0.00018913708830921273, 'batch_size': 64, 'dropout_rate': 0.4457542162565879, 'l2_reg_strength': 3.8928279280729975e-05}]",random,0.4125028347969055,0.41502969455718997,90.16666666666667,89.2,9.711552381515503,1770.9630298614502
171,"[{'num_layers': 1, 'units_per_layer': 93, 'activation': 'sigmoid', 'learning_rate': 0.017019185648232994, 'batch_size': 256, 'dropout_rate': 0.3045417009501468, 'l2_reg_strength': 0.00024489088340899753}]",random,0.6795342582066853,0.7143957047462464,86.1,84.0,8.975898265838623,1779.9389281272888
172,"[{'num_layers': 3, 'units_per_layer': 28, 'activation': 'sigmoid', 'learning_rate': 0.00019351953045343895, 'batch_size': 64, 'dropout_rate': 0.1231257793699011, 'l2_reg_strength': 3.0489291374312594e-07}]",random,1.3459992411931356,1.3133395977020264,57.5,56.8,8.564514875411987,1788.5034430027008
173,"[{'num_layers': 1, 'units_per_layer': 119, 'activation': 'tanh', 'learning_rate': 0.06112599642403954, 'batch_size': 256, 'dropout_rate': 0.3769567043597567, 'l2_reg_strength': 5.383377676827297e-07}]",random,0.33304663936297096,0.3982871482372284,90.46666666666667,88.2,9.095430850982666,1797.5988738536835
174,"[{'num_layers': 2, 'units_per_layer': 107, 'activation': 'relu', 'learning_rate': 0.01167986487771106, 'batch_size': 256, 'dropout_rate': 0.29861521978549327, 'l2_reg_strength': 4.213928607984129e-05}]",random,0.4562243150870005,0.39342100501060484,86.56666666666666,87.6,9.011268138885498,1806.610141992569
175,"[{'num_layers': 3, 'units_per_layer': 102, 'activation': 'sigmoid', 'learning_rate': 0.00037311830823757904, 'batch_size': 32, 'dropout_rate': 0.20610934573811585, 'l2_reg_strength': 3.0278509849821893e-06}]",random,0.45449833885828655,0.5279899697303772,86.8,84.0,12.21291208267212,1818.823054075241
176,"[{'num_layers': 4, 'units_per_layer': 14, 'activation': 'tanh', 'learning_rate': 0.002881437877579115, 'batch_size': 16, 'dropout_rate': 0.15754842850941703, 'l2_reg_strength': 0.00414738709786137}]",random,0.8760758307774862,0.8241105287075042,74.43333333333334,77.0,12.947493553161621,1831.7705476284027
177,"[{'num_layers': 4, 'units_per_layer': 71, 'activation': 'sigmoid', 'learning_rate': 0.17027833659292774, 'batch_size': 256, 'dropout_rate': 0.5486393909160953, 'l2_reg_strength': 5.9223828111621355e-06}]",random,2.2950537694295248,2.2686341876983644,12.366666666666667,29.2,8.8713538646698,1840.6419014930725
178,"[{'num_layers': 4, 'units_per_layer': 76, 'activation': 'tanh', 'learning_rate': 0.0018415034997660582, 'batch_size': 16, 'dropout_rate': 0.3804753036168087, 'l2_reg_strength': 0.005435934781851443}]",random,0.574844158689181,0.5187027213573456,82.26666666666667,84.2,13.863151550292969,1854.5050530433655
179,"[{'num_layers': 2, 'units_per_layer': 115, 'activation': 'relu', 'learning_rate': 0.0002352353332614515, 'batch_size': 64, 'dropout_rate': 0.48381127300132903, 'l2_reg_strength': 2.065158082896799e-07}]",random,0.5003922424316406,0.4117959809303284,84.03333333333333,88.2,10.09905219078064,1864.6041052341461
180,"[{'num_layers': 3, 'units_per_layer': 121, 'activation': 'tanh', 'learning_rate': 0.0026716372217244926, 'batch_size': 256, 'dropout_rate': 0.1196916612849814, 'l2_reg_strength': 0.0001036006458476432}]",random,0.21239396635691324,0.3422878224849701,94.2,89.8,8.68336534500122,1873.2874705791473
181,"[{'num_layers': 1, 'units_per_layer': 28, 'activation': 'relu', 'learning_rate': 0.012982327355568927, 'batch_size': 32, 'dropout_rate': 0.3620210203376871, 'l2_reg_strength': 1.3516650171587508e-07}]",random,0.7189398886362711,0.479155446767807,75.9,88.4,9.766876220703125,1883.0543467998505
182,"[{'num_layers': 1, 'units_per_layer': 100, 'activation': 'sigmoid', 'learning_rate': 0.0012957330515208857, 'batch_size': 16, 'dropout_rate': 0.16017111477555163, 'l2_reg_strength': 0.00014538485331182192}]",random,0.1987346086204052,0.3241116114854813,94.46666666666667,90.8,12.201419830322266,1895.2557666301727
183,"[{'num_layers': 2, 'units_per_layer': 4, 'activation': 'relu', 'learning_rate': 0.016353228643505715, 'batch_size': 64, 'dropout_rate': 0.3690751804222074, 'l2_reg_strength': 2.7669657353507605e-07}]",random,2.039655272801717,1.860181547164917,20.7,34.0,9.527255773544312,1904.783022403717
184,"[{'num_layers': 3, 'units_per_layer': 46, 'activation': 'relu', 'learning_rate': 0.016484479235589992, 'batch_size': 128, 'dropout_rate': 0.508438304713236, 'l2_reg_strength': 2.073807973677087e-07}]",random,1.3889767634073893,1.1437609128952027,50.86666666666667,62.8,8.329398155212402,1913.1124205589294
185,"[{'num_layers': 4, 'units_per_layer': 104, 'activation': 'tanh', 'learning_rate': 0.00029136520388931475, 'batch_size': 32, 'dropout_rate': 0.590218856037911, 'l2_reg_strength': 5.577135562742873e-06}]",random,0.9195261500676473,0.7061938791275024,69.76666666666667,78.0,11.54235315322876,1924.6547737121582
186,"[{'num_layers': 1, 'units_per_layer': 45, 'activation': 'tanh', 'learning_rate': 0.008124552905116853, 'batch_size': 256, 'dropout_rate': 0.292937708113895, 'l2_reg_strength': 0.0012583584803508815}]",random,0.49290547919273375,0.5394607682228089,88.56666666666666,86.0,8.912790298461914,1933.5675640106201
187,"[{'num_layers': 1, 'units_per_layer': 70, 'activation': 'tanh', 'learning_rate': 0.020854644491915847, 'batch_size': 16, 'dropout_rate': 0.49366243811696453, 'l2_reg_strength': 1.2975378707989006e-07}]",random,0.33607737974325813,0.373904953956604,89.76666666666667,89.2,11.831836938858032,1945.3994009494781
188,"[{'num_layers': 1, 'units_per_layer': 120, 'activation': 'tanh', 'learning_rate': 0.00015871204606326026, 'batch_size': 16, 'dropout_rate': 0.44963225024799386, 'l2_reg_strength': 1.2500993075545896e-05}]",random,0.2773161092897256,0.3408639820814133,91.73333333333333,89.2,12.258793354034424,1957.6581943035126
189,"[{'num_layers': 3, 'units_per_layer': 96, 'activation': 'relu', 'learning_rate': 0.183942555631182, 'batch_size': 128, 'dropout_rate': 0.3706039521120924, 'l2_reg_strength': 4.9353424298865194e-05}]",random,0.5290752394199372,0.44908900403976443,83.66666666666667,87.2,8.363346099853516,1966.021540403366
190,"[{'num_layers': 1, 'units_per_layer': 47, 'activation': 'tanh', 'learning_rate': 0.01633016480709894, 'batch_size': 256, 'dropout_rate': 0.11905228131957593, 'l2_reg_strength': 2.9955351620573946e-05}]",random,0.4167780483563741,0.5107175426483155,90.7,87.2,8.917809247970581,1974.9393496513367
191,"[{'num_layers': 3, 'units_per_layer': 88, 'activation': 'relu', 'learning_rate': 0.12267926092180215, 'batch_size': 64, 'dropout_rate': 0.15156259066783323, 'l2_reg_strength': 0.00018263365003786387}]",random,0.26447518754005434,0.34042470264434815,91.1,89.0,10.247467279434204,1985.1868169307709
192,"[{'num_layers': 2, 'units_per_layer': 79, 'activation': 'tanh', 'learning_rate': 0.00883486756221278, 'batch_size': 32, 'dropout_rate': 0.4794785757428663, 'l2_reg_strength': 0.0004128677963745968}]",random,0.38078333107630413,0.348305983543396,88.8,89.6,10.035390853881836,1995.2222077846527
193,"[{'num_layers': 2, 'units_per_layer': 83, 'activation': 'sigmoid', 'learning_rate': 0.1670432150240155, 'batch_size': 256, 'dropout_rate': 0.5665495540134897, 'l2_reg_strength': 1.7633048711576113e-05}]",random,1.5765244960784912,1.449348129272461,51.833333333333336,60.6,9.72761082649231,2004.949818611145
194,"[{'num_layers': 1, 'units_per_layer': 85, 'activation': 'relu', 'learning_rate': 0.004257180261924782, 'batch_size': 128, 'dropout_rate': 0.5793225258119679, 'l2_reg_strength': 5.279775662976745e-07}]",random,0.6617527648607889,0.49253375101089475,80.03333333333333,88.6,9.505928993225098,2014.4557476043701
195,"[{'num_layers': 2, 'units_per_layer': 86, 'activation': 'sigmoid', 'learning_rate': 0.03308865211070418, 'batch_size': 128, 'dropout_rate': 0.13223221969221685, 'l2_reg_strength': 3.926988776542052e-06}]",random,0.6325544168154399,0.6598492646217347,85.83333333333333,83.8,8.80677318572998,2023.2625207901
196,"[{'num_layers': 3, 'units_per_layer': 9, 'activation': 'tanh', 'learning_rate': 0.0007963706810094848, 'batch_size': 256, 'dropout_rate': 0.5689963788386897, 'l2_reg_strength': 0.006975432719488611}]",random,2.087859347661336,1.9528529443740845,23.666666666666668,45.6,8.244962215423584,2031.5074830055237
197,"[{'num_layers': 2, 'units_per_layer': 78, 'activation': 'tanh', 'learning_rate': 0.007595781566576862, 'batch_size': 128, 'dropout_rate': 0.17127557770103474, 'l2_reg_strength': 9.476806813189865e-05}]",random,0.23328591891129813,0.34636394238471985,93.53333333333333,88.8,9.37277865409851,2040.8802616596222
198,"[{'num_layers': 3, 'units_per_layer': 48, 'activation': 'relu', 'learning_rate': 0.00465317564189502, 'batch_size': 128, 'dropout_rate': 0.49228965464016483, 'l2_reg_strength': 8.895973935567577e-07}]",random,1.2202045090993245,0.9123068957328796,54.166666666666664,69.0,8.27214503288269,2049.152406692505
199,"[{'num_layers': 2, 'units_per_layer': 23, 'activation': 'relu', 'learning_rate': 0.0008486982114364866, 'batch_size': 32, 'dropout_rate': 0.5384243782605326, 'l2_reg_strength': 4.081434351415251e-05}]",random,1.8790273755391438,1.5909267635345459,27.9,52.4,10.286141395568848,2059.4385480880737
200,"[{'num_layers': 1, 'units_per_layer': 84, 'activation': 'tanh', 'learning_rate': 0.0001422711997970685, 'batch_size': 16, 'dropout_rate': 0.06527726405194441, 'l2_reg_strength': 5.393854476283911e-06}]",random,0.13387530475854872,0.35186330050230025,96.26666666666667,89.2,12.031096935272217,2071.469645023346
201,"[{'num_layers': 2, 'units_per_layer': 50, 'activation': 'sigmoid', 'learning_rate': 0.0006616641132558453, 'batch_size': 256, 'dropout_rate': 0.20186297391321406, 'l2_reg_strength': 4.848497849618617e-07}]",random,1.617626527150472,1.5713099575042724,59.5,60.0,8.938781261444092,2080.40842628479
202,"[{'num_layers': 3, 'units_per_layer': 9, 'activation': 'relu', 'learning_rate': 0.003871322670592985, 'batch_size': 256, 'dropout_rate': 0.5583077126103386, 'l2_reg_strength': 7.863532833064916e-07}]",random,2.266100102742513,2.2320647773742675,13.5,18.8,7.602740049362183,2088.011166334152
203,"[{'num_layers': 3, 'units_per_layer': 98, 'activation': 'tanh', 'learning_rate': 0.0012541419987307408, 'batch_size': 16, 'dropout_rate': 0.5728864074814071, 'l2_reg_strength': 1.807310312676187e-07}]",random,0.7210748085180918,0.5875383327007294,77.0,82.6,13.35693097114563,2101.368097305298
204,"[{'num_layers': 3, 'units_per_layer': 10, 'activation': 'relu', 'learning_rate': 0.00014477777745415033, 'batch_size': 256, 'dropout_rate': 0.30760692467370865, 'l2_reg_strength': 5.877252847816822e-07}]",random,1.9736577218373617,1.7913067274093628,24.1,33.6,8.797411680221558,2110.1655089855194
205,"[{'num_layers': 1, 'units_per_layer': 125, 'activation': 'relu', 'learning_rate': 0.0932524137449711, 'batch_size': 256, 'dropout_rate': 0.21966937492651528, 'l2_reg_strength': 4.249931868742751e-07}]",random,0.37343887066841125,0.4157068750858307,88.93333333333334,87.4,8.483307600021362,2118.6488165855408
206,"[{'num_layers': 2, 'units_per_layer': 83, 'activation': 'relu', 'learning_rate': 0.020939049550887604, 'batch_size': 32, 'dropout_rate': 0.4750448968284964, 'l2_reg_strength': 0.0002601914096279239}]",random,0.6658504032293956,0.4532799725532532,77.86666666666666,87.4,10.371332168579102,2129.02014875412
207,"[{'num_layers': 2, 'units_per_layer': 90, 'activation': 'relu', 'learning_rate': 0.03790438930564095, 'batch_size': 32, 'dropout_rate': 0.44525627857793815, 'l2_reg_strength': 1.8461085655336836e-07}]",random,0.5876499623060226,0.41960102128982546,80.76666666666667,87.6,11.115971326828003,2140.136120080948
208,"[{'num_layers': 3, 'units_per_layer': 122, 'activation': 'sigmoid', 'learning_rate': 0.0281594589056797, 'batch_size': 128, 'dropout_rate': 0.3425009733146361, 'l2_reg_strength': 0.0014195649599402307}]",random,0.9259610149065653,0.8948830208778381,68.36666666666666,69.2,9.63228726387024,2149.768407344818
209,"[{'num_layers': 1, 'units_per_layer': 15, 'activation': 'relu', 'learning_rate': 0.0014117615727911447, 'batch_size': 16, 'dropout_rate': 0.054696417091047014, 'l2_reg_strength': 0.007928855688028178}]",random,0.6870500979423523,0.6592284002304077,78.46666666666667,79.0,11.495313882827759,2161.263721227646
210,"[{'num_layers': 4, 'units_per_layer': 44, 'activation': 'tanh', 'learning_rate': 0.00040290689943093427, 'batch_size': 256, 'dropout_rate': 0.05250434506139929, 'l2_reg_strength': 0.00018488013304512183}]",random,0.4390506563186646,0.531424629688263,90.2,86.2,7.818160533905029,2169.081881761551
211,"[{'num_layers': 1, 'units_per_layer': 7, 'activation': 'sigmoid', 'learning_rate': 0.0068967266145317785, 'batch_size': 16, 'dropout_rate': 0.14622391407524488, 'l2_reg_strength': 0.0034897723753126012}]",random,1.0171550437609356,0.9302124953269959,73.03333333333333,80.0,11.393772602081299,2180.475654363632
212,"[{'num_layers': 3, 'units_per_layer': 6, 'activation': 'relu', 'learning_rate': 0.0005357821149494457, 'batch_size': 64, 'dropout_rate': 0.4621842700726481, 'l2_reg_strength': 4.1646025030325777e-07}]",random,2.1457100156148274,2.0025243434906006,16.7,31.8,9.674178838729858,2190.149833202362
213,"[{'num_layers': 1, 'units_per_layer': 95, 'activation': 'tanh', 'learning_rate': 0.03387853251493266, 'batch_size': 256, 'dropout_rate': 0.1337199050393172, 'l2_reg_strength': 1.7829592389352417e-05}]",random,0.31004988646507264,0.38945362854003907,92.06666666666666,89.2,9.59460735321045,2199.7444405555725
214,"[{'num_layers': 4, 'units_per_layer': 112, 'activation': 'relu', 'learning_rate': 0.003329732587464598, 'batch_size': 128, 'dropout_rate': 0.37204506390247233, 'l2_reg_strength': 1.2950994499313803e-05}]",random,0.6495845511754353,0.5852675976753234,78.86666666666666,83.2,9.07566499710083,2208.8201055526733
215,"[{'num_layers': 4, 'units_per_layer': 28, 'activation': 'sigmoid', 'learning_rate': 0.007878349000342023, 'batch_size': 64, 'dropout_rate': 0.5893393688588244, 'l2_reg_strength': 0.00013095548764362108}]",random,2.3017470773061115,2.291761619567871,11.733333333333333,19.0,9.910586595535278,2218.7306921482086
216,"[{'num_layers': 2, 'units_per_layer': 31, 'activation': 'tanh', 'learning_rate': 0.00014421004821823765, 'batch_size': 128, 'dropout_rate': 0.48056170214833577, 'l2_reg_strength': 4.005428823113064e-07}]",random,0.7800916066169739,0.6003714642524719,78.83333333333333,84.4,8.597527027130127,2227.3282191753387
217,"[{'num_layers': 3, 'units_per_layer': 122, 'activation': 'relu', 'learning_rate': 0.0016642088295732757, 'batch_size': 128, 'dropout_rate': 0.5916980593568303, 'l2_reg_strength': 7.676739620406513e-05}]",random,1.0298483095169066,0.7701173715591431,64.06666666666666,75.2,9.014160871505737,2236.3423800468445
218,"[{'num_layers': 3, 'units_per_layer': 69, 'activation': 'sigmoid', 'learning_rate': 0.001686297588305626, 'batch_size': 64, 'dropout_rate': 0.5710872746192572, 'l2_reg_strength': 0.0004180039147921295}]",random,1.4750049928029378,1.3080927419662476,45.93333333333333,58.0,10.007336854934692,2246.349716901779
219,"[{'num_layers': 2, 'units_per_layer': 28, 'activation': 'sigmoid', 'learning_rate': 0.037998726099957955, 'batch_size': 256, 'dropout_rate': 0.37365587775827663, 'l2_reg_strength': 1.5252997344442753e-07}]",random,2.040006982167562,1.9974411125183105,35.333333333333336,55.6,8.245668888092041,2254.595385789871
220,"[{'num_layers': 3, 'units_per_layer': 38, 'activation': 'relu', 'learning_rate': 0.0007025931139914512, 'batch_size': 128, 'dropout_rate': 0.10668201344438871, 'l2_reg_strength': 2.56461193178746e-06}]",random,0.5067659706274669,0.48344137811660765,84.63333333333334,85.8,8.608318090438843,2263.20370388031
221,"[{'num_layers': 2, 'units_per_layer': 76, 'activation': 'sigmoid', 'learning_rate': 0.001465665445687838, 'batch_size': 256, 'dropout_rate': 0.29192620536434727, 'l2_reg_strength': 1.8707165853988654e-07}]",random,1.3316705532073974,1.2851835203170776,61.4,63.2,9.129740476608276,2272.3334443569183
222,"[{'num_layers': 3, 'units_per_layer': 73, 'activation': 'tanh', 'learning_rate': 0.10752928428040216, 'batch_size': 128, 'dropout_rate': 0.5772964165527156, 'l2_reg_strength': 1.5408492560555808e-05}]",random,0.7157215355237325,0.5779593610763549,77.13333333333334,81.8,8.613526344299316,2280.9469707012177
223,"[{'num_layers': 1, 'units_per_layer': 33, 'activation': 'relu', 'learning_rate': 0.11002035576338319, 'batch_size': 128, 'dropout_rate': 0.10702734544132533, 'l2_reg_strength': 0.000452472986841014}]",random,0.4102180022398631,0.4308666093349457,88.03333333333333,86.8,8.769513845443726,2289.7164845466614
224,"[{'num_layers': 2, 'units_per_layer': 36, 'activation': 'sigmoid', 'learning_rate': 0.01638368557154821, 'batch_size': 16, 'dropout_rate': 0.29098248028605284, 'l2_reg_strength': 2.948975349214746e-06}]",random,0.6821206215222677,0.6063324275016785,81.2,84.4,12.265474319458008,2301.9819588661194
225,"[{'num_layers': 2, 'units_per_layer': 67, 'activation': 'tanh', 'learning_rate': 0.021420716556357963, 'batch_size': 256, 'dropout_rate': 0.3797430498103773, 'l2_reg_strength': 1.844978480680562e-05}]",random,0.4346602927049001,0.4461000118255615,88.73333333333333,88.0,9.049381494522095,2311.0313403606415
226,"[{'num_layers': 4, 'units_per_layer': 98, 'activation': 'sigmoid', 'learning_rate': 0.022412390078781253, 'batch_size': 64, 'dropout_rate': 0.5410121697047211, 'l2_reg_strength': 1.5199728272923336e-05}]",random,1.8025185372034709,1.8090598592758178,23.2,27.6,9.27711009979248,2320.308450460434
227,"[{'num_layers': 2, 'units_per_layer': 14, 'activation': 'sigmoid', 'learning_rate': 0.00021398318488966044, 'batch_size': 256, 'dropout_rate': 0.492082947432761, 'l2_reg_strength': 5.941241484793134e-06}]",random,2.2270106913248697,2.1899566135406494,17.5,47.6,8.867902517318726,2329.1763529777527
228,"[{'num_layers': 2, 'units_per_layer': 92, 'activation': 'sigmoid', 'learning_rate': 0.10041034888926567, 'batch_size': 16, 'dropout_rate': 0.23584043555245787, 'l2_reg_strength': 1.4805684163583076e-05}]",random,0.2785921952327092,0.36798324489593504,91.83333333333333,89.8,12.9165940284729,2342.0929470062256
229,"[{'num_layers': 4, 'units_per_layer': 114, 'activation': 'tanh', 'learning_rate': 0.034205106515609304, 'batch_size': 128, 'dropout_rate': 0.5557573655428973, 'l2_reg_strength': 2.523495168606382e-05}]",random,0.6908937106132508,0.5172169156074524,78.23333333333333,85.8,9.835536479949951,2351.9284834861755
230,"[{'num_layers': 4, 'units_per_layer': 101, 'activation': 'tanh', 'learning_rate': 0.09121058749094288, 'batch_size': 32, 'dropout_rate': 0.5418557292552119, 'l2_reg_strength': 3.328513481940009e-07}]",random,0.7843858340581258,0.721705183506012,74.4,79.0,10.930832624435425,2362.859316110611
231,"[{'num_layers': 4, 'units_per_layer': 28, 'activation': 'sigmoid', 'learning_rate': 0.014599531320013374, 'batch_size': 16, 'dropout_rate': 0.41197276567167684, 'l2_reg_strength': 0.0004764568838867201}]",random,1.6778668804168702,1.5700916423797608,27.266666666666666,33.4,12.827327966690063,2375.686644077301
232,"[{'num_layers': 1, 'units_per_layer': 8, 'activation': 'tanh', 'learning_rate': 0.003306970168027858, 'batch_size': 256, 'dropout_rate': 0.1753345051030421, 'l2_reg_strength': 0.00022076964427599914}]",random,1.2401452366511028,1.2919304609298705,74.23333333333333,73.4,9.232427597045898,2384.919071674347
233,"[{'num_layers': 2, 'units_per_layer': 77, 'activation': 'relu', 'learning_rate': 0.027043910597231893, 'batch_size': 256, 'dropout_rate': 0.18157498299441288, 'l2_reg_strength': 2.0731049615810546e-06}]",random,0.432394419670105,0.40632622814178465,87.06666666666666,87.4,9.597527265548706,2394.5165989398956
234,"[{'num_layers': 2, 'units_per_layer': 104, 'activation': 'sigmoid', 'learning_rate': 0.05276944373089422, 'batch_size': 16, 'dropout_rate': 0.09050794382900669, 'l2_reg_strength': 2.3744834655452656e-07}]",random,0.17860290571053822,0.34344659161567687,95.06666666666666,90.0,12.774623394012451,2407.291222333908
235,"[{'num_layers': 4, 'units_per_layer': 104, 'activation': 'relu', 'learning_rate': 0.010521620892440818, 'batch_size': 32, 'dropout_rate': 0.20196945900874175, 'l2_reg_strength': 1.2881672629511086e-06}]",random,0.3303725198507309,0.3879535622596741,89.9,89.6,11.494151830673218,2418.7853741645813
236,"[{'num_layers': 1, 'units_per_layer': 94, 'activation': 'relu', 'learning_rate': 0.00027405071177240677, 'batch_size': 16, 'dropout_rate': 0.5336052967603938, 'l2_reg_strength': 3.905893661348114e-06}]",random,0.4977552145719528,0.40933329725265505,84.03333333333333,88.8,12.5771484375,2431.3625226020813
237,"[{'num_layers': 1, 'units_per_layer': 95, 'activation': 'relu', 'learning_rate': 0.05573856027571325, 'batch_size': 128, 'dropout_rate': 0.47252216204490016, 'l2_reg_strength': 8.846764475964923e-06}]",random,0.46395295397440595,0.39732937097549437,86.1,88.4,8.684292793273926,2440.046815395355
238,"[{'num_layers': 4, 'units_per_layer': 121, 'activation': 'sigmoid', 'learning_rate': 0.07252416415336484, 'batch_size': 64, 'dropout_rate': 0.4777703908513322, 'l2_reg_strength': 0.0012796072132985213}]",random,1.1830334746042888,1.1265916681289674,53.7,59.0,10.452071905136108,2450.4988873004913
239,"[{'num_layers': 3, 'units_per_layer': 54, 'activation': 'tanh', 'learning_rate': 0.058869561615925096, 'batch_size': 128, 'dropout_rate': 0.2163244261240348, 'l2_reg_strength': 2.1009278911313026e-05}]",random,0.321560468117396,0.4345128216743469,90.86666666666666,87.4,9.06162428855896,2459.5605115890503
240,"[{'num_layers': 3, 'units_per_layer': 51, 'activation': 'tanh', 'learning_rate': 0.00017638113811618478, 'batch_size': 256, 'dropout_rate': 0.3910219761502663, 'l2_reg_strength': 1.202103513801386e-05}]",random,0.6820470790863037,0.6000520615577698,81.56666666666666,84.6,8.166033744812012,2467.7265453338623
241,"[{'num_layers': 3, 'units_per_layer': 98, 'activation': 'relu', 'learning_rate': 0.055691355589878665, 'batch_size': 16, 'dropout_rate': 0.11410709490997635, 'l2_reg_strength': 1.8175083142961128e-06}]",random,0.19941883184264103,0.29917466777563095,93.56666666666666,89.4,14.453693866729736,2482.180239200592
242,"[{'num_layers': 4, 'units_per_layer': 15, 'activation': 'sigmoid', 'learning_rate': 0.00016881347918165358, 'batch_size': 256, 'dropout_rate': 0.475878978443317, 'l2_reg_strength': 7.165274718059352e-07}]",random,2.3160230191548665,2.2980093173980713,10.366666666666667,13.4,8.935163974761963,2491.115403175354
243,"[{'num_layers': 2, 'units_per_layer': 106, 'activation': 'relu', 'learning_rate': 0.034878037627808944, 'batch_size': 256, 'dropout_rate': 0.44116007367775156, 'l2_reg_strength': 0.0030589042087523816}]",random,0.540803771495819,0.4433096022605896,83.66666666666667,86.6,8.491212129592896,2499.606615304947
244,"[{'num_layers': 1, 'units_per_layer': 62, 'activation': 'tanh', 'learning_rate': 0.00022344105358197062, 'batch_size': 64, 'dropout_rate': 0.34078921683535685, 'l2_reg_strength': 0.0008023610758519448}]",random,0.26554400181770327,0.363690949678421,92.66666666666667,89.0,8.983574390411377,2508.5901896953583
245,"[{'num_layers': 4, 'units_per_layer': 13, 'activation': 'relu', 'learning_rate': 0.004725008006158338, 'batch_size': 64, 'dropout_rate': 0.37951572899868047, 'l2_reg_strength': 0.00846392914312762}]",random,1.8719035612742105,1.6066880435943605,30.9,44.8,9.758547067642212,2518.3487367630005
246,"[{'num_layers': 1, 'units_per_layer': 31, 'activation': 'sigmoid', 'learning_rate': 0.003478523918037329, 'batch_size': 32, 'dropout_rate': 0.1657233292381423, 'l2_reg_strength': 2.5025455250730413e-07}]",random,0.43528367233276366,0.47278514623641965,89.26666666666667,87.6,10.221863269805908,2528.5706000328064
247,"[{'num_layers': 3, 'units_per_layer': 111, 'activation': 'relu', 'learning_rate': 0.01759594345449993, 'batch_size': 256, 'dropout_rate': 0.3723641385737999, 'l2_reg_strength': 7.435494660931735e-05}]",random,0.6581843787829081,0.5433542695045471,78.03333333333333,84.2,8.041040897369385,2536.611640930176
248,"[{'num_layers': 4, 'units_per_layer': 15, 'activation': 'relu', 'learning_rate': 0.0007165725246637508, 'batch_size': 16, 'dropout_rate': 0.3215756262839583, 'l2_reg_strength': 0.0016917233373239483}]",random,1.5595834722518922,1.427128613471985,37.0,47.0,13.142205715179443,2549.753846645355
