param_index,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
275,"[{'num_layers': 1, 'units_per_layer': 43, 'activation': 'relu', 'learning_rate': 0.0189421889881311, 'batch_size': 128, 'dropout_rate': 0.45305839543198706, 'l2_reg_strength': 3.2144926894702836e-06}]",random,0.6309086974461874,0.4720579996109009,80.7,87.6,10.566674947738647,3401.433073759079
276,"[{'num_layers': 2, 'units_per_layer': 113, 'activation': 'sigmoid', 'learning_rate': 0.0002783940627195654, 'batch_size': 64, 'dropout_rate': 0.05518559811753035, 'l2_reg_strength': 4.0441076145045376e-05}]",random,0.313912824233373,0.39053361511230467,92.23333333333333,89.0,11.783178091049194,3413.216251850128
277,"[{'num_layers': 3, 'units_per_layer': 81, 'activation': 'tanh', 'learning_rate': 0.04788499627057451, 'batch_size': 16, 'dropout_rate': 0.33478280816467143, 'l2_reg_strength': 3.117852874237258e-06}]",random,0.3921154042681058,0.46114183962345123,88.5,87.6,16.35808825492859,3429.5743401050568
278,"[{'num_layers': 1, 'units_per_layer': 103, 'activation': 'relu', 'learning_rate': 0.0014722006471091752, 'batch_size': 64, 'dropout_rate': 0.5619150211646856, 'l2_reg_strength': 4.241626778163191e-05}]",random,0.440388587474823,0.38381410646438596,85.76666666666667,87.6,11.431629180908203,3441.005969285965
279,"[{'num_layers': 1, 'units_per_layer': 108, 'activation': 'relu', 'learning_rate': 0.00017648023906226937, 'batch_size': 32, 'dropout_rate': 0.599335857397864, 'l2_reg_strength': 7.048269475024075e-06}]",random,0.5258051336606343,0.3949697210788727,83.03333333333333,88.2,12.710171461105347,3453.7161407470703
280,"[{'num_layers': 3, 'units_per_layer': 87, 'activation': 'sigmoid', 'learning_rate': 0.00012792613218676232, 'batch_size': 128, 'dropout_rate': 0.09603773535669302, 'l2_reg_strength': 7.041841684870715e-05}]",random,0.8269926029841105,0.8346857504844666,79.73333333333333,78.4,9.799489974975586,3463.515630722046
281,"[{'num_layers': 3, 'units_per_layer': 55, 'activation': 'sigmoid', 'learning_rate': 0.03836370457906315, 'batch_size': 16, 'dropout_rate': 0.07678418489938854, 'l2_reg_strength': 0.0013957987346261823}]",random,0.4728843835194906,0.6248404893875122,86.6,83.4,16.061238288879395,3479.5768690109253
282,"[{'num_layers': 3, 'units_per_layer': 40, 'activation': 'tanh', 'learning_rate': 0.0020208261887601294, 'batch_size': 64, 'dropout_rate': 0.41594927005409216, 'l2_reg_strength': 1.6001441812182245e-07}]",random,0.624661606947581,0.5458116331100464,81.43333333333334,84.6,11.211188554763794,3490.788057565689
283,"[{'num_layers': 4, 'units_per_layer': 51, 'activation': 'sigmoid', 'learning_rate': 0.005213912027078507, 'batch_size': 64, 'dropout_rate': 0.4891548609501832, 'l2_reg_strength': 0.0016079357796806677}]",random,1.741770042101542,1.6139478025436402,31.033333333333335,36.4,11.777212381362915,3502.565269947052
284,"[{'num_layers': 2, 'units_per_layer': 19, 'activation': 'relu', 'learning_rate': 0.0006910143946984181, 'batch_size': 256, 'dropout_rate': 0.07292918979634198, 'l2_reg_strength': 3.303847167123559e-05}]",random,1.0151591475804647,0.8972612051963806,68.9,75.2,10.235740661621094,3512.801010608673
285,"[{'num_layers': 3, 'units_per_layer': 92, 'activation': 'sigmoid', 'learning_rate': 0.24475409449261493, 'batch_size': 64, 'dropout_rate': 0.2097145732432371, 'l2_reg_strength': 0.009111677385541942}]",random,0.7172700864473979,0.7398620710372925,79.6,80.2,10.990969896316528,3523.7919805049896
286,"[{'num_layers': 3, 'units_per_layer': 76, 'activation': 'tanh', 'learning_rate': 0.00011579448955796758, 'batch_size': 128, 'dropout_rate': 0.3441564760945291, 'l2_reg_strength': 0.00035966381987687893}]",random,0.34325860611597697,0.35720027828216555,90.4,89.0,10.434469223022461,3534.226449728012
287,"[{'num_layers': 4, 'units_per_layer': 45, 'activation': 'relu', 'learning_rate': 0.0015651289834588376, 'batch_size': 16, 'dropout_rate': 0.5692713437242437, 'l2_reg_strength': 6.920904948599159e-07}]",random,2.106152672767639,2.0186304321289064,19.566666666666666,30.2,17.664878606796265,3551.8913283348083
288,"[{'num_layers': 2, 'units_per_layer': 26, 'activation': 'sigmoid', 'learning_rate': 0.010685800196255403, 'batch_size': 256, 'dropout_rate': 0.15841645806631607, 'l2_reg_strength': 6.927839237765376e-05}]",random,1.946677919705709,1.9322827892303467,48.86666666666667,56.6,9.961112022399902,3561.8524403572083
289,"[{'num_layers': 2, 'units_per_layer': 37, 'activation': 'sigmoid', 'learning_rate': 0.2300189599175013, 'batch_size': 256, 'dropout_rate': 0.5402085901656517, 'l2_reg_strength': 1.6546235257669124e-06}]",random,2.0544674224853514,1.981416856765747,28.966666666666665,44.8,10.405457258224487,3572.2578976154327
290,"[{'num_layers': 2, 'units_per_layer': 69, 'activation': 'relu', 'learning_rate': 0.0006366314982715888, 'batch_size': 64, 'dropout_rate': 0.5362251792032785, 'l2_reg_strength': 5.394564686524737e-05}]",random,0.8626778559684753,0.5623257570266723,70.0,83.6,11.16898798942566,3583.4268856048584
291,"[{'num_layers': 2, 'units_per_layer': 79, 'activation': 'tanh', 'learning_rate': 0.07493994381913932, 'batch_size': 128, 'dropout_rate': 0.3082236805367205, 'l2_reg_strength': 0.0004262258203382686}]",random,0.2821641306479772,0.3483187222480774,92.06666666666666,88.2,9.734732866287231,3593.1616184711456
292,"[{'num_layers': 2, 'units_per_layer': 68, 'activation': 'tanh', 'learning_rate': 0.004372798662922365, 'batch_size': 128, 'dropout_rate': 0.5516798829653721, 'l2_reg_strength': 0.0011909100629512142}]",random,0.5024417056242625,0.4238553946018219,85.96666666666667,86.8,10.865825653076172,3604.027444124222
293,"[{'num_layers': 2, 'units_per_layer': 78, 'activation': 'tanh', 'learning_rate': 0.005543586186729757, 'batch_size': 128, 'dropout_rate': 0.4280440492104113, 'l2_reg_strength': 5.337610884757955e-07}]",random,0.3476873695850372,0.3730386357307434,90.3,90.0,10.983674764633179,3615.011118888855
294,"[{'num_layers': 3, 'units_per_layer': 39, 'activation': 'sigmoid', 'learning_rate': 0.01910934180055094, 'batch_size': 128, 'dropout_rate': 0.312598575510908, 'l2_reg_strength': 0.000885868658089482}]",random,1.8358824065526327,1.7762448797225951,32.03333333333333,42.0,9.857344627380371,3624.8684635162354
295,"[{'num_layers': 3, 'units_per_layer': 74, 'activation': 'sigmoid', 'learning_rate': 0.014862794191842433, 'batch_size': 128, 'dropout_rate': 0.5099286869402019, 'l2_reg_strength': 0.0033035142491576173}]",random,1.6940077260335287,1.5609942722320556,39.0,47.6,10.488649606704712,3635.35711312294
296,"[{'num_layers': 2, 'units_per_layer': 4, 'activation': 'sigmoid', 'learning_rate': 0.18728105057289499, 'batch_size': 32, 'dropout_rate': 0.5382755406105358, 'l2_reg_strength': 1.6329218372261804e-06}]",random,2.231619878133138,2.1855315189361573,15.133333333333333,26.2,12.275070667266846,3647.632183790207
297,"[{'num_layers': 1, 'units_per_layer': 34, 'activation': 'relu', 'learning_rate': 0.003602782252704005, 'batch_size': 128, 'dropout_rate': 0.5638265111320524, 'l2_reg_strength': 2.0178844778118316e-07}]",random,1.003678965886434,0.7045700860023498,65.56666666666666,84.6,10.638374090194702,3658.2705578804016
298,"[{'num_layers': 4, 'units_per_layer': 28, 'activation': 'sigmoid', 'learning_rate': 0.1322957896102662, 'batch_size': 32, 'dropout_rate': 0.13300296070162448, 'l2_reg_strength': 4.868034719060697e-05}]",random,1.7105484972000122,1.7145030908584595,28.833333333333332,37.4,13.190279006958008,3671.4608368873596
299,"[{'num_layers': 4, 'units_per_layer': 49, 'activation': 'relu', 'learning_rate': 0.005491002206541728, 'batch_size': 128, 'dropout_rate': 0.5463497349744117, 'l2_reg_strength': 3.7984857054679114e-06}]",random,1.7735956087112428,1.64894584274292,30.466666666666665,32.2,9.552143573760986,3681.0129804611206
300,"[{'num_layers': 2, 'units_per_layer': 13, 'activation': 'relu', 'learning_rate': 0.0005740629632884808, 'batch_size': 16, 'dropout_rate': 0.4097741174764463, 'l2_reg_strength': 2.7846278508051965e-07}]",random,2.0282038173675536,1.809094144821167,21.833333333333332,30.2,15.22520899772644,3696.238189458847
301,"[{'num_layers': 3, 'units_per_layer': 117, 'activation': 'tanh', 'learning_rate': 0.25896146987054186, 'batch_size': 32, 'dropout_rate': 0.46298818136148673, 'l2_reg_strength': 2.0253691261678783e-06}]",random,0.4457843358516693,0.40197136330604555,86.33333333333333,89.0,13.542067527770996,3709.780256986618
302,"[{'num_layers': 2, 'units_per_layer': 81, 'activation': 'relu', 'learning_rate': 0.016609214427455304, 'batch_size': 32, 'dropout_rate': 0.4482096031660395, 'l2_reg_strength': 9.607023688085674e-06}]",random,0.6748808339436849,0.47914575242996216,77.63333333333334,86.6,13.45057225227356,3723.2308292388916
303,"[{'num_layers': 4, 'units_per_layer': 67, 'activation': 'sigmoid', 'learning_rate': 0.0003503569367609252, 'batch_size': 16, 'dropout_rate': 0.23985283441584443, 'l2_reg_strength': 0.0015250766046412663}]",random,0.9719228897094726,0.974273398399353,65.26666666666667,65.8,17.721658945083618,3740.952488183975
304,"[{'num_layers': 2, 'units_per_layer': 89, 'activation': 'tanh', 'learning_rate': 0.0009566295231450375, 'batch_size': 64, 'dropout_rate': 0.24374409392517543, 'l2_reg_strength': 0.0038443631153999456}]",random,0.21244633879264196,0.34654591512680055,93.96666666666667,90.4,10.577465772628784,3751.529953956604
305,"[{'num_layers': 1, 'units_per_layer': 106, 'activation': 'relu', 'learning_rate': 0.08253495911020711, 'batch_size': 128, 'dropout_rate': 0.568236008043175, 'l2_reg_strength': 2.098449625953561e-05}]",random,0.5728359573682149,0.4497624268531799,81.8,88.6,10.799473524093628,3762.3294274806976
306,"[{'num_layers': 4, 'units_per_layer': 105, 'activation': 'relu', 'learning_rate': 0.015713814818719102, 'batch_size': 256, 'dropout_rate': 0.2917672048872459, 'l2_reg_strength': 0.000459066482669166}]",random,0.6000204709370931,0.5343248782157898,81.13333333333334,82.8,10.822096586227417,3773.151524066925
307,"[{'num_layers': 4, 'units_per_layer': 24, 'activation': 'relu', 'learning_rate': 0.002003454210571729, 'batch_size': 16, 'dropout_rate': 0.16869288388559991, 'l2_reg_strength': 1.621454259944516e-05}]",random,0.8594460906982422,0.7558771123886109,70.4,78.4,16.424569606781006,3789.576093673706
308,"[{'num_layers': 1, 'units_per_layer': 113, 'activation': 'sigmoid', 'learning_rate': 0.00016100079421712881, 'batch_size': 16, 'dropout_rate': 0.5093211500784991, 'l2_reg_strength': 2.607303481922325e-06}]",random,0.3218860434293747,0.34982454013824466,91.13333333333334,89.6,15.220639944076538,3804.7967336177826
309,"[{'num_layers': 4, 'units_per_layer': 4, 'activation': 'relu', 'learning_rate': 0.0008938161504849227, 'batch_size': 128, 'dropout_rate': 0.4910298440044834, 'l2_reg_strength': 0.002111479862989774}]",random,2.314407918930054,2.3077695960998534,10.933333333333334,10.0,10.825052738189697,3815.6217863559723
310,"[{'num_layers': 4, 'units_per_layer': 107, 'activation': 'sigmoid', 'learning_rate': 0.003948635489969953, 'batch_size': 256, 'dropout_rate': 0.2514808845113413, 'l2_reg_strength': 0.003193406514280802}]",random,1.7940346279144288,1.829097270011902,22.466666666666665,25.6,9.906408071517944,3825.5281944274902
311,"[{'num_layers': 3, 'units_per_layer': 112, 'activation': 'relu', 'learning_rate': 0.01005004953041423, 'batch_size': 16, 'dropout_rate': 0.05454334112721068, 'l2_reg_strength': 2.5982657740069676e-06}]",random,0.1618480230551213,0.3667763781547546,94.83333333333333,89.4,19.089956045150757,3844.618150472641
312,"[{'num_layers': 3, 'units_per_layer': 2, 'activation': 'relu', 'learning_rate': 0.005717508338643758, 'batch_size': 16, 'dropout_rate': 0.5180329505506202, 'l2_reg_strength': 1.254368098473991e-06}]",random,2.273344648996989,2.294318187713623,11.8,13.4,15.263521671295166,3859.881672143936
313,"[{'num_layers': 1, 'units_per_layer': 56, 'activation': 'sigmoid', 'learning_rate': 0.00028841441910033177, 'batch_size': 256, 'dropout_rate': 0.3429750850744854, 'l2_reg_strength': 1.6730338298863246e-07}]",random,0.9215351777076721,0.9147732858657837,81.53333333333333,82.4,9.585011959075928,3869.466684103012
314,"[{'num_layers': 4, 'units_per_layer': 119, 'activation': 'relu', 'learning_rate': 0.0037931139451587354, 'batch_size': 256, 'dropout_rate': 0.47094728603385366, 'l2_reg_strength': 0.0011766298072381754}]",random,0.9926194451649983,0.8252892823219299,62.833333333333336,72.4,10.24020791053772,3879.70689201355
315,"[{'num_layers': 2, 'units_per_layer': 84, 'activation': 'sigmoid', 'learning_rate': 0.002258707519971018, 'batch_size': 32, 'dropout_rate': 0.13223872136965897, 'l2_reg_strength': 7.744014440142255e-05}]",random,0.2879141701857249,0.3960013821125031,92.7,88.6,12.949158668518066,3892.656050682068
316,"[{'num_layers': 4, 'units_per_layer': 14, 'activation': 'relu', 'learning_rate': 0.0028596938381245246, 'batch_size': 256, 'dropout_rate': 0.4775758758816888, 'l2_reg_strength': 5.157916522947631e-07}]",random,2.181926440556844,2.097567684173584,16.4,29.2,10.401694297790527,3903.0577449798584
317,"[{'num_layers': 2, 'units_per_layer': 92, 'activation': 'tanh', 'learning_rate': 0.002163171353200124, 'batch_size': 64, 'dropout_rate': 0.21762817805659768, 'l2_reg_strength': 5.85527471493653e-07}]",random,0.18307982794443767,0.3200225131511688,94.43333333333334,89.4,11.43918752670288,3914.4969325065613
318,"[{'num_layers': 1, 'units_per_layer': 15, 'activation': 'sigmoid', 'learning_rate': 0.03490557456388734, 'batch_size': 256, 'dropout_rate': 0.49454763091960013, 'l2_reg_strength': 2.0199129953918814e-07}]",random,1.7166387338638305,1.6493803281784059,48.666666666666664,72.4,9.02417802810669,3923.521110534668
319,"[{'num_layers': 1, 'units_per_layer': 98, 'activation': 'sigmoid', 'learning_rate': 0.001489156000586341, 'batch_size': 64, 'dropout_rate': 0.3345448582588036, 'l2_reg_strength': 1.0660284616815194e-07}]",random,0.3715920479297638,0.4075016031265259,90.46666666666667,90.2,11.48046326637268,3935.0015738010406
320,"[{'num_layers': 2, 'units_per_layer': 52, 'activation': 'sigmoid', 'learning_rate': 0.0030321929082140204, 'batch_size': 128, 'dropout_rate': 0.2376554873707757, 'l2_reg_strength': 6.430838633476454e-05}]",random,1.1332638832728068,1.0848158435821533,69.66666666666667,72.2,10.683820009231567,3945.685393810272
321,"[{'num_layers': 3, 'units_per_layer': 18, 'activation': 'sigmoid', 'learning_rate': 0.006528810526714157, 'batch_size': 256, 'dropout_rate': 0.19635750811397618, 'l2_reg_strength': 0.00016329203745970333}]",random,2.281059403737386,2.2732431964874267,14.1,16.4,8.975398778915405,3954.6607925891876
322,"[{'num_layers': 2, 'units_per_layer': 19, 'activation': 'sigmoid', 'learning_rate': 0.055925055343450374, 'batch_size': 256, 'dropout_rate': 0.48555919888757615, 'l2_reg_strength': 0.00015716151889897555}]",random,2.1932694333394367,2.151907928466797,22.266666666666666,46.0,10.091039657592773,3964.7518322467804
323,"[{'num_layers': 2, 'units_per_layer': 51, 'activation': 'sigmoid', 'learning_rate': 0.26443738990851434, 'batch_size': 128, 'dropout_rate': 0.3514401600488137, 'l2_reg_strength': 0.006884054328153313}]",random,1.2191791753768921,1.1282909336090088,65.63333333333334,73.4,10.899571657180786,3975.651403903961
324,"[{'num_layers': 1, 'units_per_layer': 29, 'activation': 'relu', 'learning_rate': 0.01477058381404591, 'batch_size': 16, 'dropout_rate': 0.2748905281438935, 'l2_reg_strength': 1.627598780805552e-07}]",random,0.7202976056734721,0.5111759099960327,74.36666666666666,85.6,14.678456544876099,3990.3298604488373
325,"[{'num_layers': 2, 'units_per_layer': 52, 'activation': 'relu', 'learning_rate': 0.02018700604396575, 'batch_size': 256, 'dropout_rate': 0.3143366050244899, 'l2_reg_strength': 2.0800354729416507e-06}]",random,0.7339296267827352,0.5763438673019409,75.73333333333333,83.0,9.64504599571228,3999.9749064445496
326,"[{'num_layers': 4, 'units_per_layer': 90, 'activation': 'tanh', 'learning_rate': 0.0005552035763474858, 'batch_size': 32, 'dropout_rate': 0.49217279998963337, 'l2_reg_strength': 4.905670445498801e-06}]",random,0.6577274854977926,0.5504372007846833,79.06666666666666,82.6,13.955925226211548,4013.930831670761
327,"[{'num_layers': 4, 'units_per_layer': 5, 'activation': 'sigmoid', 'learning_rate': 0.00020032968913869935, 'batch_size': 64, 'dropout_rate': 0.27673299799323786, 'l2_reg_strength': 3.3739175585298556e-05}]",random,2.3037748559316,2.2953671798706057,11.3,13.4,11.084580898284912,4025.015412569046
328,"[{'num_layers': 3, 'units_per_layer': 25, 'activation': 'sigmoid', 'learning_rate': 0.0002064891395725367, 'batch_size': 128, 'dropout_rate': 0.47262333624354147, 'l2_reg_strength': 1.473742002307222e-07}]",random,2.216296112060547,2.1752192878723147,19.166666666666668,24.8,10.891176223754883,4035.906588792801
329,"[{'num_layers': 1, 'units_per_layer': 57, 'activation': 'sigmoid', 'learning_rate': 0.02346528568617646, 'batch_size': 32, 'dropout_rate': 0.5447601876907977, 'l2_reg_strength': 1.549623617747205e-05}]",random,0.5153438047568003,0.47006078815460206,85.93333333333334,88.0,12.374601602554321,4048.281190395355
330,"[{'num_layers': 2, 'units_per_layer': 46, 'activation': 'relu', 'learning_rate': 0.00030437339683727537, 'batch_size': 32, 'dropout_rate': 0.30330109815639483, 'l2_reg_strength': 1.1262493933176898e-05}]",random,0.5411790409088135,0.43285975551605227,82.4,87.4,12.800901889801025,4061.0820922851562
331,"[{'num_layers': 4, 'units_per_layer': 35, 'activation': 'sigmoid', 'learning_rate': 0.04736550386864517, 'batch_size': 128, 'dropout_rate': 0.40855518343373626, 'l2_reg_strength': 1.5509265281235975e-06}]",random,2.2783576157887775,2.2588900241851806,14.866666666666667,20.4,9.707718849182129,4070.7898111343384
332,"[{'num_layers': 1, 'units_per_layer': 113, 'activation': 'sigmoid', 'learning_rate': 0.01390018651041984, 'batch_size': 128, 'dropout_rate': 0.2397166284452371, 'l2_reg_strength': 0.00021295346048874817}]",random,0.4153352636496226,0.4638431918621063,89.8,86.6,10.632351875305176,4081.4221630096436
333,"[{'num_layers': 1, 'units_per_layer': 24, 'activation': 'sigmoid', 'learning_rate': 0.1421518806687259, 'batch_size': 64, 'dropout_rate': 0.17125561308995918, 'l2_reg_strength': 0.0015930250050597706}]",random,0.7102645889918009,0.7153047494888306,85.9,85.6,11.082162141799927,4092.5043251514435
334,"[{'num_layers': 3, 'units_per_layer': 71, 'activation': 'relu', 'learning_rate': 0.017450376739815802, 'batch_size': 256, 'dropout_rate': 0.49285069348843796, 'l2_reg_strength': 5.54158608699802e-07}]",random,1.1279217122395833,0.8160955462455749,59.96666666666667,79.0,10.461357593536377,4102.96568274498
335,"[{'num_layers': 3, 'units_per_layer': 14, 'activation': 'relu', 'learning_rate': 0.0013200203517295475, 'batch_size': 128, 'dropout_rate': 0.09508439997661076, 'l2_reg_strength': 2.2594153768219868e-05}]",random,1.003402173201243,0.7763339595794678,66.36666666666666,77.0,9.31379771232605,4112.279480457306
336,"[{'num_layers': 1, 'units_per_layer': 112, 'activation': 'sigmoid', 'learning_rate': 0.010704940748281834, 'batch_size': 16, 'dropout_rate': 0.45441059811220647, 'l2_reg_strength': 0.0030125614009051402}]",random,0.29571483804782234,0.3843871099948883,91.93333333333334,89.6,15.027978897094727,4127.307459354401
337,"[{'num_layers': 4, 'units_per_layer': 34, 'activation': 'tanh', 'learning_rate': 0.008969208786887997, 'batch_size': 256, 'dropout_rate': 0.4156564671753662, 'l2_reg_strength': 2.6921551017723343e-06}]",random,1.152167499224345,0.9378343272209168,64.16666666666667,74.0,10.46054196357727,4137.768001317978
338,"[{'num_layers': 3, 'units_per_layer': 85, 'activation': 'relu', 'learning_rate': 0.0005206542844663657, 'batch_size': 64, 'dropout_rate': 0.41029969391672017, 'l2_reg_strength': 0.00011611786568532731}]",random,0.6614892767270406,0.4623551950454712,78.9,86.4,11.87289547920227,4149.64089679718
339,"[{'num_layers': 3, 'units_per_layer': 58, 'activation': 'sigmoid', 'learning_rate': 0.0220729946188548, 'batch_size': 128, 'dropout_rate': 0.25695058213454636, 'l2_reg_strength': 1.5952932654082614e-06}]",random,1.5068714367548626,1.4899780530929565,45.36666666666667,48.6,10.642067670822144,4160.282964468002
340,"[{'num_layers': 1, 'units_per_layer': 121, 'activation': 'tanh', 'learning_rate': 0.006700139591047962, 'batch_size': 128, 'dropout_rate': 0.19991705335988785, 'l2_reg_strength': 6.1348375056726705e-06}]",random,0.22307548721631368,0.32859806299209593,94.03333333333333,90.4,9.721913576126099,4170.004878044128
341,"[{'num_layers': 2, 'units_per_layer': 13, 'activation': 'tanh', 'learning_rate': 0.009952412669401408, 'batch_size': 128, 'dropout_rate': 0.1459088038623272, 'l2_reg_strength': 0.0007158644588390463}]",random,0.909195234934489,0.8849837932586669,82.1,81.6,10.504910945892334,4180.509788990021
342,"[{'num_layers': 4, 'units_per_layer': 55, 'activation': 'tanh', 'learning_rate': 0.02478374702725139, 'batch_size': 16, 'dropout_rate': 0.40103196588604945, 'l2_reg_strength': 1.4433398517344058e-07}]",random,0.7487093316713969,0.6795644097328186,75.33333333333333,80.4,16.655689001083374,4197.165477991104
343,"[{'num_layers': 1, 'units_per_layer': 5, 'activation': 'sigmoid', 'learning_rate': 0.24759330629696946, 'batch_size': 16, 'dropout_rate': 0.3757423140882383, 'l2_reg_strength': 0.0006404056049618017}]",random,1.548804802576701,1.3595581436157227,44.4,68.8,13.871989488601685,4211.037467479706
344,"[{'num_layers': 1, 'units_per_layer': 18, 'activation': 'relu', 'learning_rate': 0.00048984602721634, 'batch_size': 16, 'dropout_rate': 0.15780025431249087, 'l2_reg_strength': 0.0009037799485913711}]",random,0.49595259181658424,0.4615004677772522,82.96666666666667,86.0,14.181447982788086,4225.218915462494
345,"[{'num_layers': 1, 'units_per_layer': 112, 'activation': 'tanh', 'learning_rate': 0.0007428455565933153, 'batch_size': 64, 'dropout_rate': 0.12243884194025163, 'l2_reg_strength': 6.415069750874422e-06}]",random,0.17798777429262796,0.3356083669662476,95.2,90.2,11.55768895149231,4236.776604413986
346,"[{'num_layers': 1, 'units_per_layer': 39, 'activation': 'sigmoid', 'learning_rate': 0.009680276835515979, 'batch_size': 128, 'dropout_rate': 0.07104906590255475, 'l2_reg_strength': 5.782476394114222e-05}]",random,0.6700356766382853,0.7248727903366089,88.2,84.8,10.430722713470459,4247.207327127457
347,"[{'num_layers': 1, 'units_per_layer': 49, 'activation': 'relu', 'learning_rate': 0.07218279174986322, 'batch_size': 64, 'dropout_rate': 0.22946317242729136, 'l2_reg_strength': 1.6272240044067918e-05}]",random,0.3846247672239939,0.3889509220123291,88.7,88.4,9.831867933273315,4257.03919506073
348,"[{'num_layers': 1, 'units_per_layer': 12, 'activation': 'tanh', 'learning_rate': 0.015034589295221213, 'batch_size': 256, 'dropout_rate': 0.24582517709928658, 'l2_reg_strength': 1.237346693998864e-05}]",random,1.1000698960622153,1.123415418624878,78.73333333333333,77.2,10.17716360092163,4267.216358661652
349,"[{'num_layers': 3, 'units_per_layer': 108, 'activation': 'tanh', 'learning_rate': 0.0004121250392844305, 'batch_size': 16, 'dropout_rate': 0.23825479634331342, 'l2_reg_strength': 0.00025760533750588603}]",random,0.29523303359746933,0.36429530042409897,90.63333333333334,88.2,16.795071601867676,4284.011430263519
350,"[{'num_layers': 4, 'units_per_layer': 40, 'activation': 'relu', 'learning_rate': 0.13668464433982422, 'batch_size': 32, 'dropout_rate': 0.3604230906877607, 'l2_reg_strength': 8.441200447386467e-06}]",random,1.1604219977060954,1.0770597887039184,58.333333333333336,65.8,13.432963371276855,4297.444393634796
351,"[{'num_layers': 4, 'units_per_layer': 118, 'activation': 'relu', 'learning_rate': 0.0004257660036547107, 'batch_size': 256, 'dropout_rate': 0.051326976834863196, 'l2_reg_strength': 2.168511292167716e-05}]",random,0.3557464416821798,0.40674474263191224,89.4,86.8,10.81786036491394,4308.26225399971
352,"[{'num_layers': 1, 'units_per_layer': 56, 'activation': 'sigmoid', 'learning_rate': 0.00022652889923905777, 'batch_size': 256, 'dropout_rate': 0.15777623832872162, 'l2_reg_strength': 1.6423400058046805e-05}]",random,0.8436912988026937,0.8760311093330383,85.06666666666666,83.4,9.685319900512695,4317.947573900223
353,"[{'num_layers': 4, 'units_per_layer': 56, 'activation': 'relu', 'learning_rate': 0.012505907991619766, 'batch_size': 32, 'dropout_rate': 0.12876896846863572, 'l2_reg_strength': 1.2090615528172087e-07}]",random,0.3674933746655782,0.3899784331321716,88.33333333333333,88.0,13.250163078308105,4331.197736978531
354,"[{'num_layers': 4, 'units_per_layer': 15, 'activation': 'sigmoid', 'learning_rate': 0.0070860340825058075, 'batch_size': 16, 'dropout_rate': 0.4438312363416966, 'l2_reg_strength': 1.6694902739590982e-06}]",random,2.0070737425486245,1.8984698228836059,18.366666666666667,22.4,16.48891305923462,4347.6866500377655
355,"[{'num_layers': 1, 'units_per_layer': 115, 'activation': 'relu', 'learning_rate': 0.006676765651121393, 'batch_size': 128, 'dropout_rate': 0.4985421158417449, 'l2_reg_strength': 8.204197026298722e-06}]",random,0.4557238659063975,0.4012472288608551,86.6,89.4,9.546866416931152,4357.233516454697
356,"[{'num_layers': 2, 'units_per_layer': 21, 'activation': 'sigmoid', 'learning_rate': 0.004584438053110912, 'batch_size': 32, 'dropout_rate': 0.43368203139462613, 'l2_reg_strength': 1.5212411184260087e-07}]",random,1.546999343554179,1.3386904706954956,46.9,67.2,12.333592891693115,4369.56710934639
357,"[{'num_layers': 4, 'units_per_layer': 97, 'activation': 'relu', 'learning_rate': 0.03986943225116217, 'batch_size': 64, 'dropout_rate': 0.4577472498637726, 'l2_reg_strength': 0.00010145327681493421}]",random,0.9417628273963928,0.7489848718643188,67.83333333333333,77.4,12.126069068908691,4381.6931784152985
358,"[{'num_layers': 2, 'units_per_layer': 5, 'activation': 'relu', 'learning_rate': 0.00045939964955540077, 'batch_size': 64, 'dropout_rate': 0.4511177802794271, 'l2_reg_strength': 2.3955821451472407e-07}]",random,2.201085470199585,2.097621852874756,14.333333333333334,28.8,11.084977865219116,4392.778156280518
359,"[{'num_layers': 3, 'units_per_layer': 31, 'activation': 'sigmoid', 'learning_rate': 0.0005408083347363512, 'batch_size': 64, 'dropout_rate': 0.23339401543125998, 'l2_reg_strength': 4.695067283087101e-06}]",random,1.5664530102411907,1.5363914318084717,43.766666666666666,47.4,10.510074377059937,4403.2882306575775
360,"[{'num_layers': 4, 'units_per_layer': 75, 'activation': 'relu', 'learning_rate': 0.11957091402508332, 'batch_size': 128, 'dropout_rate': 0.24650625923357355, 'l2_reg_strength': 4.946445535271823e-05}]",random,0.5504566820462545,0.4885031180381775,82.7,86.2,10.562742948532104,4413.85097360611
361,"[{'num_layers': 3, 'units_per_layer': 22, 'activation': 'tanh', 'learning_rate': 0.020793803069328234, 'batch_size': 32, 'dropout_rate': 0.18833479025210392, 'l2_reg_strength': 0.0001545102496455684}]",random,0.4188040411472321,0.497856062412262,88.76666666666667,85.2,12.724182367324829,4426.575155973434
362,"[{'num_layers': 4, 'units_per_layer': 67, 'activation': 'sigmoid', 'learning_rate': 0.15948448242440771, 'batch_size': 16, 'dropout_rate': 0.19613455447105327, 'l2_reg_strength': 0.00017336715769942837}]",random,0.9135356197357177,0.993632125377655,67.76666666666667,66.2,16.803107738494873,4443.378263711929
363,"[{'num_layers': 4, 'units_per_layer': 75, 'activation': 'sigmoid', 'learning_rate': 0.0046397071540576085, 'batch_size': 256, 'dropout_rate': 0.05887430708827954, 'l2_reg_strength': 0.00011804541278428361}]",random,1.7821898301442465,1.723970181465149,45.06666666666667,45.0,10.683611631393433,4454.061875343323
