param_index,params,strategy,train_loss,val_loss,train_accuracy,val_accuracy,training_time,total_training_time
217,"[{'num_layers': 1, 'units_per_layer': 116, 'activation': 'sigmoid', 'learning_rate': 0.00045889772473853226, 'batch_size': 16, 'dropout_rate': 0.46100496900497584, 'l2_reg_strength': 2.860626568887987e-05}]",random,0.3001138219833374,0.3424327138662338,91.6,88.2,13.33751368522644,2363.495294570923
218,"[{'num_layers': 3, 'units_per_layer': 105, 'activation': 'sigmoid', 'learning_rate': 0.0023028234123592425, 'batch_size': 16, 'dropout_rate': 0.396995475897747, 'l2_reg_strength': 0.0017148175846393445}]",random,0.572352833032608,0.5334211051464081,82.33333333333333,84.6,14.784758806228638,2378.2800533771515
219,"[{'num_layers': 2, 'units_per_layer': 20, 'activation': 'relu', 'learning_rate': 0.0011458751641981078, 'batch_size': 64, 'dropout_rate': 0.588959301130529, 'l2_reg_strength': 0.003671973497354543}]",random,1.8422780707677204,1.508476643562317,30.0,59.8,9.144890308380127,2387.4249436855316
220,"[{'num_layers': 3, 'units_per_layer': 43, 'activation': 'relu', 'learning_rate': 0.06502032502295263, 'batch_size': 32, 'dropout_rate': 0.5696303319610879, 'l2_reg_strength': 0.0004511253809454656}]",random,1.8018785835901896,1.4686776285171508,29.766666666666666,49.6,12.094189882278442,2399.51913356781
221,"[{'num_layers': 3, 'units_per_layer': 101, 'activation': 'tanh', 'learning_rate': 0.08861540419838058, 'batch_size': 32, 'dropout_rate': 0.24929351775781838, 'l2_reg_strength': 1.1801585929675495e-05}]",random,0.26537204257647196,0.3515894694328308,91.93333333333334,89.2,12.497011423110962,2412.016144990921
222,"[{'num_layers': 1, 'units_per_layer': 93, 'activation': 'relu', 'learning_rate': 0.0012682747432668311, 'batch_size': 128, 'dropout_rate': 0.2216760017730659, 'l2_reg_strength': 0.001421840587243242}]",random,0.33694264888763426,0.36679765772819517,89.83333333333333,88.4,10.075213193893433,2422.0913581848145
223,"[{'num_layers': 3, 'units_per_layer': 19, 'activation': 'tanh', 'learning_rate': 0.011975911607940166, 'batch_size': 256, 'dropout_rate': 0.1922702075435247, 'l2_reg_strength': 0.0003131593565661088}]",random,1.2135708446502687,1.148429048538208,75.83333333333333,75.4,8.43228268623352,2430.523640871048
224,"[{'num_layers': 1, 'units_per_layer': 21, 'activation': 'sigmoid', 'learning_rate': 0.016284707077863735, 'batch_size': 256, 'dropout_rate': 0.3472069198230797, 'l2_reg_strength': 2.9879501422323455e-07}]",random,1.4788388198216755,1.4472741556167603,67.86666666666666,77.4,9.445366859436035,2439.969007730484
225,"[{'num_layers': 3, 'units_per_layer': 2, 'activation': 'tanh', 'learning_rate': 0.009177210838974301, 'batch_size': 256, 'dropout_rate': 0.40317334124613585, 'l2_reg_strength': 4.0527289120399205e-05}]",random,2.3617953821818034,2.2916345024108886,11.466666666666667,11.0,9.490809440612793,2449.459817171097
226,"[{'num_layers': 4, 'units_per_layer': 125, 'activation': 'sigmoid', 'learning_rate': 0.001185121241272327, 'batch_size': 16, 'dropout_rate': 0.1322156415919225, 'l2_reg_strength': 0.0042586251057098665}]",random,0.4234231843153636,0.6013069276809693,88.63333333333334,82.0,15.686062097549438,2465.1458792686462
227,"[{'num_layers': 3, 'units_per_layer': 59, 'activation': 'tanh', 'learning_rate': 0.0042978192181015685, 'batch_size': 32, 'dropout_rate': 0.4163548951226191, 'l2_reg_strength': 0.006533020115289922}]",random,0.4546284199555715,0.42012638378143313,86.53333333333333,88.2,11.740452766418457,2476.8863320350647
228,"[{'num_layers': 3, 'units_per_layer': 120, 'activation': 'tanh', 'learning_rate': 0.0010453107664862937, 'batch_size': 256, 'dropout_rate': 0.3538556695755574, 'l2_reg_strength': 1.961913081695313e-06}]",random,0.32477813855806986,0.3661493582725525,90.26666666666667,88.0,8.598130226135254,2485.4844622612
229,"[{'num_layers': 2, 'units_per_layer': 119, 'activation': 'tanh', 'learning_rate': 0.015175646972150155, 'batch_size': 256, 'dropout_rate': 0.19014951850703982, 'l2_reg_strength': 0.00020972051624462996}]",random,0.26038866623242696,0.34160560297966003,92.6,89.8,9.896271467208862,2495.380733728409
230,"[{'num_layers': 2, 'units_per_layer': 73, 'activation': 'sigmoid', 'learning_rate': 0.0039314255571992205, 'batch_size': 128, 'dropout_rate': 0.49871928712612923, 'l2_reg_strength': 5.759063826322607e-07}]",random,1.1862305860519409,1.0523393907546996,64.2,77.0,10.029172658920288,2505.409906387329
231,"[{'num_layers': 3, 'units_per_layer': 122, 'activation': 'relu', 'learning_rate': 0.00029095471341939046, 'batch_size': 32, 'dropout_rate': 0.24271957198793254, 'l2_reg_strength': 2.2475531092093007e-05}]",random,0.2678927638729413,0.3437905168533325,91.93333333333334,89.8,11.873358964920044,2517.283265352249
232,"[{'num_layers': 4, 'units_per_layer': 60, 'activation': 'tanh', 'learning_rate': 0.001576736555254005, 'batch_size': 256, 'dropout_rate': 0.5978301112423678, 'l2_reg_strength': 1.5046813079899836e-07}]",random,1.3425540904998778,1.0346521701812743,52.06666666666667,66.0,9.186826467514038,2526.470091819763
233,"[{'num_layers': 3, 'units_per_layer': 94, 'activation': 'sigmoid', 'learning_rate': 0.0007633791754519772, 'batch_size': 64, 'dropout_rate': 0.07211214161542077, 'l2_reg_strength': 1.454701564799451e-07}]",random,0.5937218189239502,0.7136524448394775,83.43333333333334,79.2,10.89272952079773,2537.362821340561
234,"[{'num_layers': 3, 'units_per_layer': 49, 'activation': 'relu', 'learning_rate': 0.02684698671844798, 'batch_size': 16, 'dropout_rate': 0.4764429344524952, 'l2_reg_strength': 5.261702525039823e-05}]",random,1.4074196294148762,1.0490557408332826,49.46666666666667,73.6,14.36567211151123,2551.728493452072
235,"[{'num_layers': 4, 'units_per_layer': 38, 'activation': 'tanh', 'learning_rate': 0.0932164582518655, 'batch_size': 256, 'dropout_rate': 0.37247101794411336, 'l2_reg_strength': 0.00010470245497053465}]",random,1.0459945557912191,0.88881320810318,66.6,73.4,9.685058116912842,2561.413551568985
236,"[{'num_layers': 1, 'units_per_layer': 78, 'activation': 'relu', 'learning_rate': 0.0697994818020976, 'batch_size': 256, 'dropout_rate': 0.5186701588951604, 'l2_reg_strength': 0.00513576201618948}]",random,0.682611361503601,0.5458795909881592,79.03333333333333,85.6,8.408320188522339,2569.8218717575073
237,"[{'num_layers': 2, 'units_per_layer': 66, 'activation': 'tanh', 'learning_rate': 0.049198687533079356, 'batch_size': 16, 'dropout_rate': 0.17990733215842702, 'l2_reg_strength': 0.00011211856417091565}]",random,0.21989048337439696,0.3727512823343277,93.2,88.4,13.11092758178711,2582.9327993392944
238,"[{'num_layers': 4, 'units_per_layer': 82, 'activation': 'tanh', 'learning_rate': 0.005723479462469983, 'batch_size': 64, 'dropout_rate': 0.29994060623653646, 'l2_reg_strength': 2.4286450642010623e-05}]",random,0.33737119710445407,0.4278751358985901,90.53333333333333,87.4,11.139386177062988,2594.0721855163574
239,"[{'num_layers': 3, 'units_per_layer': 80, 'activation': 'relu', 'learning_rate': 0.008271346615584802, 'batch_size': 64, 'dropout_rate': 0.3409002778954879, 'l2_reg_strength': 5.061148066278385e-07}]",random,0.5149915408293406,0.4080971908569336,84.0,88.4,11.054987907409668,2605.127173423767
240,"[{'num_layers': 1, 'units_per_layer': 8, 'activation': 'relu', 'learning_rate': 0.11060416900722538, 'batch_size': 256, 'dropout_rate': 0.21289876117777023, 'l2_reg_strength': 2.8961324602499156e-05}]",random,1.544395793279012,1.4473798694610596,49.8,58.2,8.267470598220825,2613.394644021988
